Handle,SKU,Name,Category,Description,Sold by weight,Option 1 name,Option 1 value,Option 2 name,Option 2 value,Option 3 name,Option 3 value,Cost,Barcode,SKU of included item,Quantity of included item,Track stock,Available for sale [Benartefa],Price [Benartefa],In stock [Benartefa],Low stock [Benartefa]
SOFFELL-9-B-GERANIUM-SACH,22816,SOFFELL-9-B-GERANIUM-SACH,Non food,,N,,,,,,,2840,8992772011013,,,Y,Y,3200,7.000,
SOFTEX-DAUN-SIRIH-SLIM-29CM-16,21637,SOFTEX-DAUN-SIRIH-SLIM-29CM-16,Non food,,N,,,,,,,19225,8992959089163,,,Y,Y,21000,1.000,
SOFTEX-MATERNITY-45CM(20+25),21631,SOFTEX-MATERNITY-45CM(20+25),Non food,,N,,,,,,,31930,8992959974032,,,Y,Y,35500,1.000,
SOFTEX-MATERNTY-10,21632,SOFTEX-MATERNTY-10,Non food,,N,,,,,,,19050,8992959506028,,,Y,Y,21200,1.000,
SOFTEX-SS-NAT-COOL-NIGHT-W29CM/10,21633,SOFTEX-SS-NAT-COOL-NIGHT-W29CM/10,Non food,,N,,,,,,,13980,8992959977071,,,Y,Y,15500,1.000,
SOFTEX-SS-NAT-COOL-W23CM/16,21634,SOFTEX-SS-NAT-COOL-W23CM/16,Non food,,N,,,,,,,13980,8992959977064,,,Y,Y,15500,1.000,
SOFTEX-SS-NAT-COOL-W36/8,21635,SOFTEX-SS-NAT-COOL-W36/8,Non food,,N,,,,,,,13980,8992959977088,,,Y,Y,15500,2.000,
SOKLIN-DET-275-WHT&-BRIGHT,22236,SOKLIN-DET-275-WHT&-BRIGHT,Non food,,N,,,,,,,4285,8998866612623,,,Y,Y,4800,3.000,
SOKLIN-DET-280-SOFT-BLUE-6094,22237,SOKLIN-DET-280-SOFT-BLUE-6094,Non food,,N,,,,,,,4285,8998866609494,,,Y,Y,4800,-2.000,
SOKLIN-DET-50GR-WHT&-BRIGHT,22238,SOKLIN-DET-50GR-WHT&-BRIGHT,Non food,,N,,,,,,,790,8998866612616,,,Y,Y,900,16.000,
SOKLIN-DET-54-SOFT-BLUE/VELVET-ORC-PK-60,22239,SOKLIN-DET-54-SOFT-BLUE/VELVET-ORC-PK-60,Non food,,N,,,,,,,795,8998866608565,,,Y,Y,900,-4.000,
SOKLIN-DET-770-SOFT-KOREAN,22240,SOKLIN-DET-770-SOFT-KOREAN,Non food,,N,,,,,,,23707,8998866618670,,,Y,Y,26400,6.000,
SOKLIN-DET-770-WHT&-BRIGHT,22241,SOKLIN-DET-770-WHT&-BRIGHT,Non food,,N,,,,,,,23495,8998866612517,,,Y,Y,26100,0.000,
SOKLIN-DET-800-SMART-COLOR-60,22242,SOKLIN-DET-800-SMART-COLOR-60,Non food,,N,,,,,,,23950,8998866605816,,,Y,Y,26600,5.000,
SOKLIN-DET-800-SMART-SOFT-8054,22243,SOKLIN-DET-800-SMART-SOFT-8054,Non food,,N,,,,,,,23950,8998866805414,,,Y,Y,26600,-1.000,
SOKLIN-DET-800-SMART-WHITE-60,22244,SOKLIN-DET-800-SMART-WHITE-60,Non food,,N,,,,,,,23950,8998866605809,,,Y,Y,26600,2.000,
SOKLIN-DET-800-SOFT-BLUE/VELVET-ORC-6085,22245,SOKLIN-DET-800-SOFT-BLUE/VELVET-ORC-6085,Non food,,N,,,,,,,23495,8998866608558,,,Y,Y,26100,1.000,
SOKLIN-DET-800-SOFT-MRH/PINK-60731,22246,SOKLIN-DET-800-SOFT-MRH/PINK-60731,Non food,,N,,,,,,,23495,8998866607315,,,Y,Y,26300,3.000,
SOKLIN-DET-800-SOFT-PURPL-LAV,22247,SOKLIN-DET-800-SOFT-PURPL-LAV,Non food,,N,,,,,,,23710,8998866803694,,,Y,Y,26300,11.000,
SOKLIN-DET-800-SOFT-SAKURA,22248,SOKLIN-DET-800-SOFT-SAKURA,Non food,,N,,,,,,,23495,8998866612173,,,Y,Y,26000,1.000,
SOKLIN-DET-SOFT-PK-55-RED-61045,22249,SOKLIN-DET-SOFT-PK-55-RED-61045,Non food,,N,,,,,,,795,8998866610452,,,Y,Y,900,0.000,
SOKLIN-LIQ-22ML-KOREAN-CAMELIA,22104,SOKLIN-LIQ-22ML-KOREAN-CAMELIA,Non food,,N,,,,,,,4695,8998866618625,,,Y,Y,5200,1.000,
SOKLIN-LIQ-PCH-800-AB-608992,22118,SOKLIN-LIQ-PCH-800-AB-608992,Non food,,N,,,,,,,22240,8998866608992,,,Y,Y,24700,7.000,
SOKLIN-LIQ-PCH-800-PERF-80535,22123,SOKLIN-LIQ-PCH-800-PERF-80535,Non food,,N,,,,,,,22240,8998866805353,,,Y,Y,24700,5.000,
SOKLIN-LIQ-PCH-800-SOFT-60918,22119,SOKLIN-LIQ-PCH-800-SOFT-60918,Non food,,N,,,,,,,22240,8998866609180,,,Y,Y,24700,2.000,
SOKLIN-LIQ-PCH-800-WHT-BRIGHT,22111,SOKLIN-LIQ-PCH-800-WHT-BRIGHT,Non food,,N,,,,,,,22240,8998866808859,,,Y,Y,24700,7.000,
SOKLIN-LIQ-SACH-22-AB-608961,22108,SOKLIN-LIQ-SACH-22-AB-608961,Non food,,N,,,,,,,4695,8998866608961,,,Y,Y,5200,1.000,
SOKLIN-LIQ-SACH-22-SOFT-60915,22109,SOKLIN-LIQ-SACH-22-SOFT-60915,Non food,,N,,,,,,,4695,8998866609159,,,Y,Y,5200,4.000,
SOKLIN-LIQ-SACH-24-SOFT-SAKURA-612241,22103,SOKLIN-LIQ-SACH-24-SOFT-SAKURA-612241,Non food,,N,,,,,,,4695,8998866612241,,,Y,Y,5200,-4.000,
SOKLIN-LIQ-SACH-24-VIOLET-BLOS,22125,SOKLIN-LIQ-SACH-24-VIOLET-BLOS,Non food,,N,,,,,,,4695,8998866803618,,,Y,Y,5200,1.000,
SOKLIN-LIQ-SACH-24-WHT-BRIGHT,22102,SOKLIN-LIQ-SACH-24-WHT-BRIGHT,Non food,,N,,,,,,,4695,8998866808880,,,Y,Y,5200,-1.000,
SOKLIN-PL-PCH-400-HIJAU-MUDA,21301,SOKLIN-PL-PCH-400-HIJAU-MUDA,Non Food,,N,,,,,,,4410,8998866600569,,,Y,Y,4900,1.000,
SOKLIN-PL-PCH-400-KUNING-6005,21302,SOKLIN-PL-PCH-400-KUNING-6005,Non Food,,N,,,,,,,4410,8998866600521,,,Y,Y,4900,3.000,
SOKLIN-PL-PCH-400-MERAH-60053,21303,SOKLIN-PL-PCH-400-MERAH-60053,Non Food,,N,,,,,,,4410,8998866600538,,,Y,Y,4900,3.000,
SOKLIN-PL-PCH-400-UNGU-603522,21304,SOKLIN-PL-PCH-400-UNGU-603522,Non Food,,N,,,,,,,4410,8998866603522,,,Y,Y,4900,2.000,
SOKLIN-PL-PCH-800-HIJAU-MUDA,21305,SOKLIN-PL-PCH-800-HIJAU-MUDA,Non Food,,N,,,,,,,12400,8998866679602,,,Y,Y,13800,2.000,
SOKLIN-PL-PCH-800-LGRASS-809870,21306,SOKLIN-PL-PCH-800-LGRASS-809870,Non Food,,N,,,,,,,12400,8998866809870,,,Y,Y,13800,3.000,
SOKLIN-PL-PCH-800-MERAH-67957,21307,SOKLIN-PL-PCH-800-MERAH-67957,Non Food,,N,,,,,,,12400,8998866679572,,,Y,Y,13800,2.000,
SOKLIN-PL-PCH-800-UNGU-603539,21308,SOKLIN-PL-PCH-800-UNGU-603539,Non Food,,N,,,,,,,12400,8998866603539,,,Y,Y,13800,3.000,
SOKLIN-PL-RF-80-LEMON-GRASH,21309,SOKLIN-PL-RF-80-LEMON-GRASH,Non Food,,N,,,,,,,845,8998866613460,,,Y,Y,1000,2.000,
SOKLIN-PL-RF-80-MOMENT-IN-GOLD,21310,SOKLIN-PL-RF-80-MOMENT-IN-GOLD,Non Food,,N,,,,,,,845,8998866809207,,,Y,Y,1000,3.000,
SOKLIN-PL-RF-80-ORANGE-613637,21311,SOKLIN-PL-RF-80-ORANGE-613637,Non Food,,N,,,,,,,845,8998866613637,,,Y,Y,1000,4.000,
SOKLIN-PL-RF-90-APPLE-608237,21312,SOKLIN-PL-RF-90-APPLE-608237,Non Food,,N,,,,,,,845,8998866608237,,,Y,Y,1000,3.000,
SOKLIN-PL-RF-90-KUNING-608244,21313,SOKLIN-PL-RF-90-KUNING-608244,Non Food,,N,,,,,,,845,8998866608244,,,Y,Y,1000,2.000,
SOKLIN-PL-SAKURA-BLOSSOM-PCH-345ML,21314,SOKLIN-PL-SAKURA-BLOSSOM-PCH-345ML,Non Food,,N,,,,,,,4410,8998866620376,,,Y,Y,4900,3.000,
SOKLIN-PMTH-250-APEL-601528,21509,SOKLIN-PMTH-250-APEL-601528,Non food,,N,,,,,,,2625,8998866601528,,,Y,Y,3000,1.000,
SOKLIN-PMTH-250-LEMON-601511,21510,SOKLIN-PMTH-250-LEMON-601511,Non food,,N,,,,,,,2940,8998866601511,,,Y,Y,3300,1.000,
SOKLIN-PMTH-250-REGULAR-60150,21511,SOKLIN-PMTH-250-REGULAR-60150,Non food,,N,,,,,,,2625,8998866601504,,,Y,Y,3000,1.000,
SOKLIN-PMTH-250ML-BTL-LAVENDER,21512,SOKLIN-PMTH-250ML-BTL-LAVENDER,Non food,,N,,,,,,,2625,8998866620123,,,Y,Y,3000,1.000,
SOKLIN-PMTH-SACH-40-REG-60407,21513,SOKLIN-PMTH-SACH-40-REG-60407,Non food,,N,,,,,,,2305,8998866604079,,,Y,Y,2600,1.000,
SOKLIN-PWD-DET-SACH-46-ANTISEP-619295,22250,SOKLIN-PWD-DET-SACH-46-ANTISEP-619295,Non food,,N,,,,,,,790,8998866619295,,,Y,Y,900,24.000,
SOKLIN-PWG-PCH-800-ACT-SPORT-BIRU,22486,SOKLIN-PWG-PCH-800-ACT-SPORT-BIRU,Non Food,,N,,,,,,,13965,8998866622578,,,Y,Y,15500,1.000,
SOKLIN-PWG-PCH-900-BIRU-60274,22487,SOKLIN-PWG-PCH-900-BIRU-60274,Non Food,,N,,,,,,,14100,8998866602747,,,Y,Y,15600,5.000,
SOKLIN-PWG-PCH-900-ENERGETIC-60184,22488,SOKLIN-PWG-PCH-900-ENERGETIC-60184,Non Food,,N,,,,,,,14100,8998866601849,,,Y,Y,15600,1.000,
SOKLIN-PWG-PCH-900-PINK-60273,22489,SOKLIN-PWG-PCH-900-PINK-60273,Non Food,,N,,,,,,,14100,8998866602730,,,Y,Y,15600,5.000,
SOKLIN-PWG-PCH-900-VIOLET-601870,22490,SOKLIN-PWG-PCH-900-VIOLET-601870,Non Food,,N,,,,,,,14100,8998866601870,,,Y,Y,15600,5.000,
SOKLIN-PWG-SB-900-GLAM-MRH-61,22491,SOKLIN-PWG-SB-900-GLAM-MRH-61,Non Food,,N,,,,,,,12905,8998866610049,,,Y,Y,14300,5.000,
SOKLIN-PWG-SB-900-GLAM-UNGU-6,22492,SOKLIN-PWG-SB-900-GLAM-UNGU-6,Non Food,,N,,,,,,,12905,8998866610056,,,Y,Y,14300,0.000,
SOKLIN-PWG-SB-SACH-GLAMOR-MERA,22493,SOKLIN-PWG-SB-SACH-GLAMOR-MERA,Non Food,,N,,,,,,,1910,8998866609104,,,Y,Y,2100,2.000,
SOKLIN-PWG-SB-SACH-GLAMOR-UNGU,22494,SOKLIN-PWG-SB-SACH-GLAMOR-UNGU,Non Food,,N,,,,,,,1910,8998866609111,,,Y,Y,2100,0.000,
SOKLIN-SOFT-PCH-900-BIRU-6595Size-All,22495,SOKLIN-SOFT-PCH-900-BIRU-6595Size-All,Non Food,,N,,,,,,,11650,8998866659598,,,Y,Y,12900,1.000,
SOKLIN-SOFT-SB-SACH-15-AB-609,22496,SOKLIN-SOFT-SB-SACH-15-AB-609,Non Food,,N,,,,,,,2330,8998866609319,,,Y,Y,2600,2.000,
SOKLIN-SOFT-SB-SACH-15-PINK-6,22497,SOKLIN-SOFT-SB-SACH-15-PINK-6,Non Food,,N,,,,,,,2355,8998866608398,,,Y,Y,2600,2.000,
SOKLIN-SOFT-SB-SACH-15-TW-BLUE,22498,SOKLIN-SOFT-SB-SACH-15-TW-BLUE,Non Food,,N,,,,,,,2745,8998866608756,,,Y,Y,3000,2.000,
SOKLIN-SOFT-SB-SACH-15-TW-RED-611787,22499,SOKLIN-SOFT-SB-SACH-15-TW-RED-611787,Non Food,,N,,,,,,,2745,8998866611787,,,Y,Y,3000,4.000,
SOVIA-MG-REFIL-1LT,10119,SOVIA-MG-REFIL-1LT,food,,N,,,,,,,14270,8993496107051,,,Y,Y,15800,1.000,
SOVIA-MG-REFIL-2LT,10105,SOVIA-MG-REFIL-2LT,food,,N,,,,,,,29050,8993496107068,,,Y,Y,31400,1.000,
SPDL-SNOW-LOS-K-HJ,34023,SPDL-SNOW-LOS-K-HJ,atk,,N,,,,,,,1400,M000048997,,,Y,Y,1500,12.000,
SPDL-SNOW-LOS-K-MR,34024,SPDL-SNOW-LOS-K-MR,atk,,N,,,,,,,1400,M000045897,,,Y,Y,1500,12.000,
SPDL-SNOW-WB,34033,SPDL-SNOW-WB,atk,,N,,,,,,,8400,M000045898,,,Y,Y,9200,12.000,
SPIX-MI-GRG-SBL-BALADO-50,11119,SPIX-MI-GRG-SBL-BALADO-50,food,,N,,,,,,,3425,8886013366485,,,Y,Y,3700,0.000,
SPRITE-1.5L,11714,SPRITE-1.5L,food,,N,,,,,,,15260,8992761136031,,,Y,Y,16500,7.000,
SPRITE-PET-250ML,11742,SPRITE-PET-250ML,food,,N,,,,,,,3320,8992761145026,,,Y,Y,3600,5.000,
SPRITE-PET-390ML,11715,SPRITE-PET-390ML,food,,N,,,,,,,4705,8992761002022,,,Y,Y,5100,13.000,
STBL-802,34025,STBL-802,atk,,N,,,,,,,3200,M000045279,,,Y,Y,3500,24.000,
STD-PCL-L.GRAPH-100-2B,31028,STD-PCL-L.GRAPH-100-2B,atk,,N,,,,,,,3600,M0055225,,,Y,Y,4000,35.000,
STELLA-AC-42-FRES-ORANGE/TROP,22817,STELLA-AC-42-FRES-ORANGE/TROP,Non food,,N,,,,,,,10900,8992745325949,,,Y,Y,12100,2.000,
STELLA-ALL-42-APEL,22818,STELLA-ALL-42-APEL,Non food,,N,,,,,,,10010,8992745320067,,,Y,Y,11100,-1.000,
STELLA-ALL-42-LEMON,22819,STELLA-ALL-42-LEMON,Non food,,N,,,,,,,10010,8992745320784,,,Y,Y,11100,2.000,
STELLA-ALL-42-SENSATION,22820,STELLA-ALL-42-SENSATION,Non food,,N,,,,,,,10010,8992745320135,,,Y,Y,11100,2.000,
STELLA-ALL-IN-ONE-42-BOUGENVILLE,22821,STELLA-ALL-IN-ONE-42-BOUGENVILLE,Non food,,N,,,,,,,10010,8992745320074,,,Y,Y,11100,2.000,
STELLA-BATHROOM-70-COOL-BLUE,22822,STELLA-BATHROOM-70-COOL-BLUE,Non food,,N,,,,,,,8300,8992745325031,,,Y,Y,9200,2.000,
STELLA-BATHROOM-70-FRESH-GREEN,22824,STELLA-BATHROOM-70-FRESH-GREEN,Non food,,N,,,,,,,8300,8992745325024,,,Y,Y,9200,2.000,
STELLA-BATHROOM-70-FRESH-GREEN1,22823,STELLA-BATHROOM-70-FRESH-GREEN1,Non food,,N,,,,,,,8300,8992745325024,,,Y,Y,9200,1.000,
STELLA-BATHROOM-70-PASSION-RED,22825,STELLA-BATHROOM-70-PASSION-RED,Non food,,N,,,,,,,8300,8992745325017,,,Y,Y,9200,2.000,
STELLA-BATHROOM-POCKET-BLUE,22826,STELLA-BATHROOM-POCKET-BLUE,Non food,,N,,,,,,,8850,8992745940166,,,Y,Y,9800,1.000,
STELLA-BATHROOM-POCKET-RED,22827,STELLA-BATHROOM-POCKET-RED,Non food,,N,,,,,,,8850,8992745940159,,,Y,Y,9800,1.000,
STELLA-CAR-FRESHENER-42+13-ENERGI,22828,STELLA-CAR-FRESHENER-42+13-ENERGI,Non food,,N,,,,,,,9970,8992745326373,,,Y,Y,11000,1.000,
STELLA-CAR-FRESHENER-70-POWER,22829,STELLA-CAR-FRESHENER-70-POWER,Non food,,N,,,,,,,9970,8992745326397,,,Y,Y,11000,2.000,
STELLA-CAR-FRESHENER-70-SPIRIT,22830,STELLA-CAR-FRESHENER-70-SPIRIT,Non food,,N,,,,,,,9970,8992745325178,,,Y,Y,11000,1.000,
STELLA-POCKET-BATH-10GR-GREEN,22831,STELLA-POCKET-BATH-10GR-GREEN,Non food,,N,,,,,,,8850,8992745940135,,,Y,Y,9800,1.000,
STELLA-POCKET-BATH-10GR-ORG,22832,STELLA-POCKET-BATH-10GR-ORG,Non food,,N,,,,,,,8850,8992745940128,,,Y,Y,9800,1.000,
STELLA-POCKET-BATH-10GR-PURPLE,22833,STELLA-POCKET-BATH-10GR-PURPLE,Non food,,N,,,,,,,8850,8992745940142,,,Y,Y,9800,0.000,
STIP-STD-B40-PTH,31029,STIP-STD-B40-PTH,atk,,N,,,,,,,2500,M000062023,,,Y,Y,2800,40.000,
SUNCO-MG-REFIL-1LT,10120,SUNCO-MG-REFIL-1LT,food,,N,,,,,,,20500,8993379500221,,,Y,Y,22200,1.000,
SUNCO-MG-REFIL-2LT,10106,SUNCO-MG-REFIL-2LT,food,,N,,,,,,,39175,8993379500238,,,Y,Y,42400,4.000,
SUNLIGHT-EXTRA-ANTI-BAU-700-JN-&DAUN-MINT,21424,SUNLIGHT-EXTRA-ANTI-BAU-700-JN-&DAUN-MINT,non food,,N,,,,,,,21960,8999999524838,,,Y,Y,24500,1.000,
SUNLIGHT-EXTRA-HIGIENIS-700-HABBATUSSAUDA,21423,SUNLIGHT-EXTRA-HIGIENIS-700-HABBATUSSAUDA,non food,,N,,,,,,,21960,8999999524807,,,Y,Y,24500,2.000,
SUNLIGHT-EXTRA-HIGIENIS-700-HABBATUSSAUDA1,21422,SUNLIGHT-EXTRA-HIGIENIS-700-HABBATUSSAUDA1,non food,,N,,,,,,,21960,8999999524807,,,Y,Y,22000,3.000,
SUNLIGHT-EXTRA-PURE-REF-720,21425,SUNLIGHT-EXTRA-PURE-REF-720,non food,,N,,,,,,,21680,8999999540388,,,Y,Y,24000,3.000,
SUNLIGHT-HABBATUSSAUDA/HIGIENIS-210ML1,21426,SUNLIGHT-HABBATUSSAUDA/HIGIENIS-210ML,non food,,N,,,,,,,4680,8999999524814,,,Y,Y,5200,0.000,
SUNLIGHT-HABBATUSSAUDA/HIGIENIS-210ML,21427,SUNLIGHT-HABBATUSSAUDA/HIGIENIS-210ML,non food,,N,,,,,,,4680,8999999524814,,,Y,Y,5200,23.000,
SUNLIGHT-HABBATUSSAUDA/HIGIENIS-90,21428,SUNLIGHT-HABBATUSSAUDA/HIGIENIS-90,non food,,N,,,,,,,1685,8999999524821,,,Y,Y,2000,84.000,
SUNLIGHT-LIME-210-ML,21429,SUNLIGHT-LIME-210-ML,non food,,N,,,,,,,4590,8999999059781,,,Y,Y,5100,18.000,
SUNLIGHT-LIME-CRM-SCH-270GR,21430,SUNLIGHT-LIME-CRM-SCH-270GR,non food,,N,,,,,,,4590,8999999549480,,,Y,Y,5100,0.000,
SUNLIGHT-LIME-REF-700,21431,SUNLIGHT-LIME-REF-700,non food,,N,,,,,,,21960,8999999390198,,,Y,Y,24500,0.000,
SUNLIGHT-LIME-REFF-24*370ML,21432,SUNLIGHT-LIME-REFF-24*370ML,non food,,N,,,,,,,7440,8999999585297,,,Y,Y,8300,2.000,
SUNLIGHT-LIME-RF-95ML,21434,SUNLIGHT-LIME-RF-95ML,non food,,N,,,,,,,1680,8999999050009,,,Y,Y,2000,6.000,
SUNLIGHT-LIME-SQUASH-48-ML,21435,SUNLIGHT-LIME-SQUASH-48-ML,non food,,N,,,,,,,840,8999999049034,,,Y,Y,1000,84.000,
SUNSILK-COND-160-BLACK-SHINE,412094,SUNSILK-COND-160-BLACK-SHINE,Non Food,,N,,,,,,,26180,8999999029388,,,Y,Y,29100,4.000,
SUNSILK-COND-160-SOFT&SMT,412095,SUNSILK-COND-160-SOFT&SMT,Non Food,,N,,,,,,,25245,8999999048235,,,Y,Y,28000,4.000,
SUNSILK-COND-SACH-5-ML-SOFT-SMOOTH,412096,SUNSILK-COND-SACH-5-ML-SOFT-SMOOTH,Non Food,,N,,,,,,,9710,8999999500917,,,Y,Y,10800,1.000,
SUNSILK-SHP-160-BS,412097,SUNSILK-SHP-160-BS,Non Food,,N,,,,,,,23510,8999999048181,,,Y,Y,26100,4.000,
SUNSILK-SHP-160-SOFT&SMT,412098,SUNSILK-SHP-160-SOFT&SMT,Non Food,,N,,,,,,,23510,8999999048266,,,Y,Y,26100,4.000,
SUNSILK-SHP-160-THICK&LONG,412099,SUNSILK-SHP-160-THICK&LONG,Non Food,,N,,,,,,,22670,8999999536244,,,Y,Y,25200,4.000,
SUNSILK-SHP-70-BLACK-SHINE,412100,SUNSILK-SHP-70-BLACK-SHINE,Non Food,,N,,,,,,,15450,8999999029364,,,Y,Y,17100,2.000,
SUNSILK-SHP-70-SOFT-&-SMOOTH,412101,SUNSILK-SHP-70-SOFT-&-SMOOTH,Non Food,,N,,,,,,,12275,8999999048259,,,Y,Y,13600,4.000,
SUNSILK-SHP-9ML-BS,412102,SUNSILK-SHP-9ML-BS,Non Food,,N,,,,,,,9700,8999999048167,,,Y,Y,10800,1.000,
SUNSILK-SHP-9ML-SOFT-&-SMOOTH,412103,SUNSILK-SHP-9ML-SOFT-&-SMOOTH,Non Food,,N,,,,,,,9700,8999999048242,,,Y,Y,10800,1.000,
SUNSILK-SHP-9ML-THICK&LONG,412104,SUNSILK-SHP-9ML-THICK&LONG,Non Food,,N,,,,,,,9785,8999999536220,,,Y,Y,10900,3.000,
SUNSILK-SHP-HJB-160-REFRESH/AD,412105,SUNSILK-SHP-HJB-160-REFRESH/AD,Non Food,,N,,,,,,,23510,8999999048501,,,Y,Y,26100,4.000,
SUNSILK-SHP-HJB-70-REFRESH/AD,412106,SUNSILK-SHP-HJB-70-REFRESH/AD,Non Food,,N,,,,,,,11495,8999999048488,,,Y,Y,12800,2.000,
SUNSILK-SHP-HJB-8ML-REFRESH/AD,412107,SUNSILK-SHP-HJB-8ML-REFRESH/AD,Non Food,,N,,,,,,,9700,8999999048280,,,Y,Y,10800,0.000,
SUNSILK-SPR-SHP-160-HELLO-LEMBUT-&-FLEK,412108,SUNSILK-SPR-SHP-160-HELLO-LEMBUT-&-FLEK,Non Food,,N,,,,,,,22835,8999999565473,,,Y,Y,25300,4.000,
SUPERMI-AYAM-BAWANG,11024,SUPERMI-AYAM-BAWANG,food,,N,,,,,,,2720,89686014280,,,Y,Y,3000,4.000,
SUPERMI-KALDU-AYAM,11032,SUPERMI-KALDU-AYAM,food,,N,,,,,,,1695,89686014181,,,Y,Y,1900,28.000,
SUPERPELL-PCH-770-KOREAN-STRW,21315,SUPERPELL-PCH-770-KOREAN-STRW,Non Food,,N,,,,,,,13685,8999999585440,,,Y,Y,15200,2.000,
SUPERPELL-REF-100-YELL,21316,SUPERPELL-REF-100-YELL,Non Food,,N,,,,,,,1630,8999999521011,,,Y,Y,2000,4.000,
SUPERPELL-REF-280-GREEN,21317,SUPERPELL-REF-280-GREEN,Non Food,,N,,,,,,,4410,8999999549497,,,Y,Y,4900,1.000,
SUPERPELL-REF-280-YELLOW,21318,SUPERPELL-REF-280-YELLOW,Non Food,,N,,,,,,,4410,8999999549503,,,Y,Y,4900,2.000,
SUPERPELL-REF-770-GREEN,21319,SUPERPELL-REF-770-GREEN,Non Food,,N,,,,,,,16000,8999999406929,,,Y,Y,17800,4.000,
SUPERPELL-REF-770-PINK,21320,SUPERPELL-REF-770-PINK,Non Food,,N,,,,,,,16000,8999999057022,,,Y,Y,17800,4.000,
SUPERPELL-REF-770-RED,21321,SUPERPELL-REF-770-RED,Non Food,,N,,,,,,,16000,8999999406912,,,Y,Y,17800,4.000,
SUPERSOL-PCH-800-CARBOL-EUCALYPTUS,21322,SUPERSOL-PCH-800-CARBOL-EUCALYPTUS,Non Food,,N,,,,,,,16875,8998866617659,,,Y,Y,18800,3.000,
SUPERSOL-REF-800-602921,21323,SUPERSOL-REF-800-602921,Non Food,,N,,,,,,,16875,8998866602921,,,Y,Y,18800,3.000,
SUPERSOL-REF-800-LEMON-606356,21324,SUPERSOL-REF-800-LEMON-606356,Non Food,,N,,,,,,,16875,8998866606356,,,Y,Y,18800,2.000,
SUPERSOL-REF-800-SEREH-613750,21325,SUPERSOL-REF-800-SEREH-613750,Non Food,,N,,,,,,,16875,8998866613750,,,Y,Y,18800,3.000,
SWEETY-BRONZE-COMFORT-NB-S24,21801,SWEETY-BRONZE-COMFORT-NB-S24,Non food,,N,,,,,,,31155,8992959954034,,,Y,Y,34600,0.000,
SWEETY-BRONZE-PANTS-L1,21802,SWEETY-BRONZE-PANTS-L1,Non food,,N,,,,,,,2020,8992959953037,,,Y,Y,2500,4.000,
SWEETY-BRONZE-PANTS-L30+6,21803,SWEETY-BRONZE-PANTS-L30+6,Non food,,N,,,,,,,61005,8992959953181,,,Y,Y,68000,1.000,
SWEETY-BRONZE-PANTS-L8+1,21804,SWEETY-BRONZE-PANTS-L8+1,Non food,,N,,,,,,,17310,8992959953082,,,Y,Y,19300,0.000,
SWEETY-BRONZE-PANTS-M1,21805,SWEETY-BRONZE-PANTS-M1,Non food,,N,,,,,,,2020,8992959953020,,,Y,Y,2300,6.000,
SWEETY-BRONZE-PANTS-M34+2,21806,SWEETY-BRONZE-PANTS-M34+2,Non food,,N,,,,,,,61005,8992959953174,,,Y,Y,68000,2.000,
SWEETY-BRONZE-PANTS-M9+1,21807,SWEETY-BRONZE-PANTS-M9+1,Non food,,N,,,,,,,18225,8992959953075,,,Y,Y,20300,1.000,
SWEETY-BRONZE-PANTS-S10+1,21808,SWEETY-BRONZE-PANTS-S10+1,Non food,,N,,,,,,,16535,8992959953068,,,Y,Y,18500,0.000,
SWEETY-BRONZE-PANTS-S36+4,21809,SWEETY-BRONZE-PANTS-S36+4,Non food,,N,,,,,,,53215,8992959953167,,,Y,Y,59100,2.000,
SWEETY-BRONZE-PANTS-XL26+4,21810,SWEETY-BRONZE-PANTS-XL26+4,Non food,,N,,,,,,,62385,8992959953198,,,Y,Y,69500,2.000,
SWEETY-BRONZE-PANTS-XL7+1,21811,SWEETY-BRONZE-PANTS-XL7+1,Non food,,N,,,,,,,18080,8992959953099,,,Y,Y,20100,1.000,
SWEETY-BRONZE-PANTS-XXL-1,21812,SWEETY-BRONZE-PANTS-XXL-1,Non food,,N,,,,,,,2920,8992959953051,,,Y,Y,3500,6.000,
SWEETY-BRONZE-PANTS-XXL24+2,21813,SWEETY-BRONZE-PANTS-XXL24+2,Non food,,N,,,,,,,65550,8992959953204,,,Y,Y,73000,2.000,
SWEETY-BRONZE-PANTS-XXL6+1,21814,SWEETY-BRONZE-PANTS-XXL6+1,Non food,,N,,,,,,,17740,8992959953105,,,Y,Y,20000,1.000,
SWEETY-BRONZE-PANTZ-XL-1S,21815,SWEETY-BRONZE-PANTZ-XL-1S,Non food,,N,,,,,,,2530,8992959953044,,,Y,Y,3000,3.000,
SWEETY-BRONZE-S1S,21816,SWEETY-BRONZE-S1S,Non food,,N,,,,,,,1805,8992959953013,,,Y,Y,2100,6.000,
SYSTEMA-PG-105-PRO-SENSITIVE,22530,SYSTEMA-PG-105-PRO-SENSITIVE,Non food,,N,,,,,,,19230,8998866804011,,,Y,Y,21400,2.000,
SYSTEMA-PG-105-SENSITIVE-WHT,22531,SYSTEMA-PG-105-SENSITIVE-WHT,Non food,,N,,,,,,,19230,8998866804035,,,Y,Y,21400,2.000,
SYSTEMA-PG-75-MNTL-BREZE-10594,22532,SYSTEMA-PG-75-MNTL-BREZE-10594,Non food,,N,,,,,,,4365,8998866105941,,,Y,Y,4900,1.000,
